time,open,high,low,close,tick_volume,spread,real_volume
2018-01-02 14:00:00,0.71095,0.71219,0.71092,0.71154,1847.0,10,0.0
2018-01-02 15:00:00,0.71155,0.71196,0.71053,0.71084,2824.0,10,0.0
2018-01-02 16:00:00,0.71085,0.71164,0.71041,0.71045,3742.0,10,0.0
2018-01-02 17:00:00,0.71044,0.71107,0.70996,0.71097,3594.0,10,0.0
2018-01-02 18:00:00,0.71098,0.71126,0.71007,0.71047,3763.0,10,0.0
2018-01-02 19:00:00,0.7105,0.71091,0.71014,0.71017,2975.0,10,0.0
2018-01-02 20:00:00,0.71019,0.71053,0.71003,0.71053,1473.0,10,0.0
2018-01-02 21:00:00,0.71053,0.71091,0.71034,0.71083,1706.0,10,0.0
2018-01-02 22:00:00,0.71084,0.71104,0.71069,0.71071,1435.0,10,0.0
2018-01-02 23:00:00,0.71069,0.71078,0.70971,0.70982,1806.0,15,0.0
2018-01-03 00:00:00,0.71016,0.7106,0.70959,0.70988,1058.0,13,0.0
2018-01-03 01:00:00,0.70995,0.71037,0.70975,0.70977,2450.0,10,0.0
2018-01-03 02:00:00,0.70978,0.7103,0.70934,0.70938,2595.0,10,0.0
2018-01-03 03:00:00,0.70937,0.70962,0.70819,0.70897,3033.0,10,0.0
2018-01-03 04:00:00,0.70898,0.70907,0.70729,0.70757,3172.0,10,0.0
2018-01-03 05:00:00,0.70759,0.70858,0.70741,0.70833,2520.0,10,0.0
2018-01-03 06:00:00,0.70832,0.70939,0.7081,0.70916,2170.0,10,0.0
2018-01-03 07:00:00,0.70914,0.70982,0.70906,0.70968,1830.0,10,0.0
2018-01-03 08:00:00,0.70969,0.71027,0.70917,0.70948,3009.0,10,0.0
2018-01-03 09:00:00,0.7095,0.70986,0.70892,0.70975,2984.0,10,0.0
2018-01-03 10:00:00,0.70976,0.71068,0.70917,0.71034,2540.0,10,0.0
2018-01-03 11:00:00,0.71035,0.71085,0.70997,0.71019,2203.0,10,0.0
2018-01-03 12:00:00,0.71021,0.71104,0.71,0.71073,2546.0,10,0.0
2018-01-03 13:00:00,0.71072,0.71101,0.71031,0.71051,2397.0,10,0.0
2018-01-03 14:00:00,0.71052,0.71064,0.70951,0.70992,2363.0,10,0.0
2018-01-03 15:00:00,0.70993,0.7107,0.70936,0.71049,2975.0,10,0.0
2018-01-03 16:00:00,0.71048,0.71053,0.70885,0.70922,3363.0,10,0.0
2018-01-03 17:00:00,0.70925,0.70995,0.70851,0.70944,4384.0,10,0.0
2018-01-03 18:00:00,0.70946,0.71032,0.70917,0.71019,2567.0,10,0.0
2018-01-03 19:00:00,0.71021,0.71067,0.71004,0.71044,1585.0,10,0.0
2018-01-03 20:00:00,0.71041,0.71062,0.70992,0.71019,1481.0,10,0.0
2018-01-03 21:00:00,0.71021,0.71042,0.70856,0.71039,4809.0,10,0.0
2018-01-03 22:00:00,0.7104,0.71051,0.70963,0.70968,2384.0,10,0.0
2018-01-03 23:00:00,0.70969,0.70976,0.70832,0.70858,1918.0,15,0.0
2018-01-04 00:00:00,0.70889,0.70924,0.70883,0.70887,599.0,10,0.0
2018-01-04 01:00:00,0.70886,0.70942,0.7086,0.70866,2343.0,10,0.0
2018-01-04 02:00:00,0.70865,0.70876,0.70783,0.70852,2454.0,10,0.0
2018-01-04 03:00:00,0.70853,0.70855,0.70724,0.70802,2811.0,10,0.0
