time,open,high,low,close,tick_volume,spread,real_volume
2018-01-02 12:00:00,152.062,152.186,151.988,152.005,8999.0,20,0.0
2018-01-02 16:00:00,152.004,152.626,151.858,152.526,27614.0,20,0.0
2018-01-02 20:00:00,152.525,152.727,152.482,152.564,14255.0,20,0.0
2018-01-03 00:00:00,152.517,152.803,152.454,152.772,23342.0,20,0.0
2018-01-03 04:00:00,152.771,152.774,152.654,152.755,14463.0,20,0.0
2018-01-03 08:00:00,152.754,152.819,152.537,152.555,28924.0,20,0.0
2018-01-03 12:00:00,152.557,152.627,152.106,152.194,27996.0,20,0.0
2018-01-03 16:00:00,152.191,152.201,151.746,151.935,34705.0,20,0.0
2018-01-03 20:00:00,151.934,152.096,151.807,151.926,29174.0,20,0.0
2018-01-04 00:00:00,152.018,152.378,151.897,152.312,16630.0,20,0.0
2018-01-04 04:00:00,152.311,152.358,152.236,152.266,13214.0,20,0.0
2018-01-04 08:00:00,152.264,152.556,152.144,152.434,19777.0,20,0.0
2018-01-04 12:00:00,152.435,152.824,152.371,152.7,23387.0,20,0.0
2018-01-04 16:00:00,152.707,152.972,152.629,152.753,25007.0,20,0.0
2018-01-04 20:00:00,152.755,152.852,152.688,152.716,13655.0,20,0.0
2018-01-05 00:00:00,152.713,153.003,152.65,152.871,15468.0,20,0.0
2018-01-05 04:00:00,152.869,153.341,152.815,153.335,13817.0,20,0.0
2018-01-05 08:00:00,153.336,153.512,153.106,153.189,22247.0,6,0.0
2018-01-05 12:00:00,153.173,153.635,153.137,153.576,23533.0,2,0.0
2018-01-05 16:00:00,153.569,153.586,153.263,153.483,26603.0,14,0.0
2018-01-05 20:00:00,153.484,153.567,153.353,153.353,13195.0,11,0.0
2018-01-08 00:00:00,153.405,153.666,153.22,153.613,16831.0,15,0.0
2018-01-08 04:00:00,153.614,153.658,153.44,153.488,14616.0,17,0.0
2018-01-08 08:00:00,153.489,153.521,153.036,153.072,25220.0,15,0.0
2018-01-08 12:00:00,153.073,153.32,152.865,152.928,29383.0,12,0.0
2018-01-08 16:00:00,152.942,153.526,152.921,153.319,29997.0,11,0.0
2018-01-08 20:00:00,153.323,153.428,153.293,153.387,17931.0,10,0.0
2018-01-09 00:00:00,153.387,153.569,152.782,152.877,22236.0,17,0.0
2018-01-09 04:00:00,152.878,152.98,152.719,152.974,22783.0,14,0.0
2018-01-09 08:00:00,152.972,152.978,152.613,152.715,33148.0,11,0.0
2018-01-09 12:00:00,152.708,152.73,152.038,152.233,28868.0,12,0.0
2018-01-09 16:00:00,152.236,152.444,151.934,152.278,36279.0,10,0.0
2018-01-09 20:00:00,152.277,152.523,152.232,152.494,19715.0,13,0.0
2018-01-10 00:00:00,152.49,152.597,151.822,151.827,20052.0,15,0.0
2018-01-10 04:00:00,151.828,152.063,151.828,151.885,23467.0,14,0.0
2018-01-10 08:00:00,151.886,151.903,150.798,150.846,36602.0,7,0.0
2018-01-10 12:00:00,150.845,151.105,150.583,150.908,48138.0,11,0.0
2018-01-10 16:00:00,150.902,151.02,150.524,150.69,38482.0,10,0.0
2018-01-10 20:00:00,150.688,150.712,150.353,150.43,27541.0,11,0.0
2018-01-11 00:00:00,150.485,150.829,150.333,150.799,20605.0,15,0.0
2018-01-11 04:00:00,150.796,150.95,150.671,150.939,24558.0,12,0.0
2018-01-11 08:00:00,150.94,150.963,150.471,150.534,31406.0,15,0.0
2018-01-11 12:00:00,150.535,150.855,150.186,150.838,40670.0,11,0.0
2018-01-11 16:00:00,150.844,150.997,150.686,150.808,38290.0,2,0.0
2018-01-11 20:00:00,150.807,150.807,150.258,150.517,25488.0,11,0.0
2018-01-12 00:00:00,150.561,150.836,150.492,150.808,18862.0,6,0.0
2018-01-12 04:00:00,150.807,150.808,150.596,150.648,18733.0,16,0.0
2018-01-12 08:00:00,150.649,151.289,150.598,151.233,39990.0,10,0.0
2018-01-12 12:00:00,151.232,152.669,151.126,152.449,39027.0,3,0.0
2018-01-12 16:00:00,152.452,152.505,152.099,152.289,45400.0,11,0.0
2018-01-12 20:00:00,152.288,152.542,152.2,152.374,32307.0,2,0.0
2018-01-15 00:00:00,152.502,152.705,152.103,152.165,29292.0,5,0.0
2018-01-15 04:00:00,152.163,152.213,152.014,152.181,30646.0,12,0.0
2018-01-15 08:00:00,152.183,152.614,151.926,152.465,38192.0,10,0.0
2018-01-15 12:00:00,152.464,152.803,152.325,152.529,27793.0,11,0.0
2018-01-15 16:00:00,152.534,152.756,152.372,152.49,24892.0,16,0.0
2018-01-15 20:00:00,152.495,152.552,152.247,152.357,13350.0,20,0.0
2018-01-16 00:00:00,152.393,152.938,152.314,152.887,18730.0,14,0.0
2018-01-16 04:00:00,152.886,153.094,152.834,152.841,23102.0,15,0.0
2018-01-16 08:00:00,152.842,152.933,152.209,152.328,40740.0,9,0.0
2018-01-16 12:00:00,152.329,152.399,152.041,152.345,31474.0,14,0.0
2018-01-16 16:00:00,152.344,152.704,152.254,152.497,38258.0,8,0.0
2018-01-16 20:00:00,152.495,152.6,152.058,152.251,29225.0,15,0.0
